抖音歌曲,#genre#
浙江卫视,http://nb.thkss.com:9981/stream/channelid/1423647995?profile=pass
湖南卫视,http://nb.thkss.com:9981/stream/channelid/68968766?profile=pass
东方卫视,http://nb.thkss.com:9981/stream/channelid/1298150473?profile=pass
内蒙古卫视,http://nb.thkss.com:9981/stream/channelid/647580279?profile=pass
河南卫视,http://nb.thkss.com:9981/stream/channelid/655701374?profile=pass
重庆卫视,http://nb.thkss.com:9981/stream/channelid/692412403?profile=pass
山西卫视,http://nb.thkss.com:9981/stream/channelid/740167724?profile=pass
江苏卫视,http://nb.thkss.com:9981/stream/channelid/1480049774?profile=pass
甘肃卫视,http://nb.thkss.com:9981/stream/channelid/1115268169?profile=pass
河北卫视,http://nb.thkss.com:9981/stream/channelid/102263985?profile=pass
西藏卫视,http://nb.thkss.com:9981/stream/channelid/1199414860?profile=pass
山东卫视,http://nb.thkss.com:9981/stream/channelid/1242859924?profile=pass
广东卫视,http://nb.thkss.com:9981/stream/channelid/189152720?profile=pass
兵团卫视,http://nb.thkss.com:9981/stream/channelid/1393639111?profile=pass
湖北卫视,http://nb.thkss.com:9981/stream/channelid/381572592?profile=pass
广西卫视,http://nb.thkss.com:9981/stream/channelid/625358415?profile=pass
辽宁卫视,http://nb.thkss.com:9981/stream/channelid/2014026369?profile=pass
黑龙江卫视,http://nb.thkss.com:9981/stream/channelid/436103940?profile=pass
陕西卫视,http://nb.thkss.com:9981/stream/channelid/486563405?profile=pass
云南卫视,http://nb.thkss.com:9981/stream/channelid/1406821403?profile=pass
江西卫视,http://nb.thkss.com:9981/stream/channelid/1968547453?profile=pass
深圳卫视,http://nb.thkss.com:9981/stream/channelid/181354261?profile=pass
青海卫视,http://nb.thkss.com:9981/stream/channelid/1796139503?profile=pass
贵州卫视,http://nb.thkss.com:9981/stream/channelid/318374977?profile=pass
宁夏卫视,http://nb.thkss.com:9981/stream/channelid/1988400076?profile=pass
四川卫视,http://nb.thkss.com:9981/stream/channelid/1679280521?profile=pass
海南卫视,http://nb.thkss.com:9981/stream/channelid/1791847944?profile=pass
吉林卫视,http://nb.thkss.com:9981/stream/channelid/1286479684?profile=pass
天津卫视,http://nb.thkss.com:9981/stream/channelid/1556738258?profile=pass
东南卫视,http://nb.thkss.com:9981/stream/channelid/1494108244?profile=pass
安徽卫视,http://nb.thkss.com:9981/stream/channelid/1194450488?profile=pass
北京卫视,http://nb.thkss.com:9981/stream/channelid/947495858?profile=pass
杭州1综合,http://nb.thkss.com:9981/stream/channelid/1588418072?profile=pass
杭州3生活,http://nb.thkss.com:9981/stream/channelid/332893375?profile=pass
杭州4影视,http://nb.thkss.com:9981/stream/channelid/682944880?profile=pass
杭州5青少,http://nb.thkss.com:9981/stream/channelid/577683685?profile=pass
杭州导视,http://nb.thkss.com:9981/stream/channelid/1309511226?profile=pass
都市剧场,http://nb.thkss.com:9981/stream/channelid/2117383674?profile=pass
睛彩篮球,http://nb.thkss.com:9981/stream/channelid/1563250182?profile=pass
哈哈炫动,http://nb.thkss.com:9981/stream/channelid/986213225?profile=pass
欢笑剧场,http://nb.thkss.com:9981/stream/channelid/1605021856?profile=pass
钱江频道,http://nb.thkss.com:9981/stream/channelid/223579026?profile=pass
嘉兴新闻,http://nb.thkss.com:9981/stream/channelid/1230469090?profile=pass
之江记录,http://nb.thkss.com:9981/stream/channelid/263963377?profile=pass
浙江经济生活,http://nb.thkss.com:9981/stream/channelid/273652043?profile=pass
浙江民生,http://nb.thkss.com:9981/stream/channelid/286868491?profile=pass
桐乡新闻,http://nb.thkss.com:9981/stream/channelid/320511577?profile=pass
金华新闻,http://nb.thkss.com:9981/stream/channelid/1670778527?profile=pass
浙江教育,http://nb.thkss.com:9981/stream/channelid/496439799?profile=pass
绍兴新闻,http://nb.thkss.com:9981/stream/channelid/477621806?profile=pass
温州新闻,http://nb.thkss.com:9981/stream/channelid/1171559391?profile=pass
衢州新闻,http://nb.thkss.com:9981/stream/channelid/2036240214?profile=pass
金鹰卡通,http://nb.thkss.com:9981/stream/channelid/1037571370?profile=pass
丽水新闻,http://nb.thkss.com:9981/stream/channelid/1079124009?profile=pass
湖州公共,http://nb.thkss.com:9981/stream/channelid/1076816923?profile=pass
浙江新闻,http://nb.thkss.com:9981/stream/channelid/1401952332?profile=pass
经济频道广播,http://nb.thkss.com:9981/stream/channelid/936082510?profile=pass
法制天地,http://nb.thkss.com:9981/stream/channelid/750850374?profile=pass
浙江少儿,http://nb.thkss.com:9981/stream/channelid/709650413?profile=pass
浙江新闻广播,http://nb.thkss.com:9981/stream/channelid/1587202096?profile=pass
浙江之声广播,http://nb.thkss.com:9981/stream/channelid/1844838002?profile=pass
民生资讯广播,http://nb.thkss.com:9981/stream/channelid/369750735?profile=pass
城市之声广播,http://nb.thkss.com:9981/stream/channelid/1014149215?profile=pass
交通之声广播,http://nb.thkss.com:9981/stream/channelid/1280771098?profile=pass
中国蓝直播,http://nb.thkss.com:9981/stream/channelid/227733012?profile=pass
音乐调频广播,http://nb.thkss.com:9981/stream/channelid/1425607462?profile=pass
旅游之声广播,http://nb.thkss.com:9981/stream/channelid/1688029961?profile=pass
凤凰卫视资讯,http://nb.thkss.com:9981/stream/channelid/1330494687?profile=pass
凤凰卫视中文,http://nb.thkss.com:9981/stream/channelid/943882766?profile=pass
BesTV,http://nb.thkss.com:9981/stream/channelid/872678497?profile=pass

广东有线,#genre#
CCTV4K,http://113.101.118.57:9981/stream/channelid/1160811541?profile=pass
CCTV1,http://113.101.118.57:9981/stream/channelid/1148619822?profile=pass
汕头综合,http://113.101.118.57:9981/stream/channelid/2054847535?profile=pass
汕头经济生活,http://113.101.118.57:9981/stream/channelid/754342081?profile=pass
汕头文旅体育,http://113.101.118.57:9981/stream/channelid/1319704620?profile=pass
广东卫视,http://113.101.118.57:9981/stream/channelid/1818606238?profile=pass
广东珠江,http://113.101.118.57:9981/stream/channelid/1180930125?profile=pass
广东新闻,http://113.101.118.57:9981/stream/channelid/718334431?profile=pass
广东民生,http://113.101.118.57:9981/stream/channelid/1918458965?profile=pass
广东体育,http://113.101.118.57:9981/stream/channelid/785688841?profile=pass
经济科教,http://113.101.118.57:9981/stream/channelid/1887575438?profile=pass
大湾区卫视,http://113.101.118.57:9981/stream/channelid/655061869?profile=pass
广东影视,http://113.101.118.57:9981/stream/channelid/902691000?profile=pass
广东少儿,http://113.101.118.57:9981/stream/channelid/1703846192?profile=pass
嘉佳卡通,http://113.101.118.57:9981/stream/channelid/379173985?profile=pass
南方购物,http://113.101.118.57:9981/stream/channelid/2119213039?profile=pass
岭南戏曲,http://113.101.118.57:9981/stream/channelid/1401808135?profile=pass
现代教育,http://113.101.118.57:9981/stream/channelid/761925730?profile=pass
广东移动,http://113.101.118.57:9981/stream/channelid/548961786?profile=pass
广东综艺,http://113.101.118.57:9981/stream/channelid/531287864?profile=pass
广州综合,http://113.101.118.57:9981/stream/channelid/1916829974?profile=pass
广州新闻,http://113.101.118.57:9981/stream/channelid/593158911?profile=pass
广州影视,http://113.101.118.57:9981/stream/channelid/1557136101?profile=pass
广州法治,http://113.101.118.57:9981/stream/channelid/1857173841?profile=pass
南国都市,http://113.101.118.57:9981/stream/channelid/688818081?profile=pass
深圳卫视,http://113.101.118.57:9981/stream/channelid/737819729?profile=pass
深圳都市频道,http://113.101.118.57:9981/stream/channelid/1056605083?profile=pass
深圳电视剧频道,http://113.101.118.57:9981/stream/channelid/51398209?profile=pass
深圳财经生活,http://113.101.118.57:9981/stream/channelid/1429575314?profile=pass
深圳娱乐频道,http://113.101.118.57:9981/stream/channelid/1428205791?profile=pass
深圳体育健康,http://113.101.118.57:9981/stream/channelid/737421297?profile=pass
深圳少儿频道,http://113.101.118.57:9981/stream/channelid/1965046709?profile=pass
深圳公共频道,http://113.101.118.57:9981/stream/channelid/335002538?profile=pass
深圳宝安第一课,http://113.101.118.57:9981/stream/channelid/1000854146?profile=pass
深圳龙岗频道,http://113.101.118.57:9981/stream/channelid/1529740915?profile=pass
深圳众创TV,http://113.101.118.57:9981/stream/channelid/1984016277?profile=pass
深圳移动,http://113.101.118.57:9981/stream/channelid/331141638?profile=pass
深圳宜和购物,http://113.101.118.57:9981/stream/channelid/135397199?profile=pass
韶关新闻综合,http://113.101.118.57:9981/stream/channelid/955052740?profile=pass
湛江新闻综合,http://113.101.118.57:9981/stream/channelid/296585757?profile=pass
湛江公共,http://113.101.118.57:9981/stream/channelid/1244381365?profile=pass
揭阳综合,http://113.101.118.57:9981/stream/channelid/491339243?profile=pass
揭阳生活,http://113.101.118.57:9981/stream/channelid/296334338?profile=pass
汕尾新闻综合,http://113.101.118.57:9981/stream/channelid/609065534?profile=pass
汕尾文化生活,http://113.101.118.57:9981/stream/channelid/1921428894?profile=pass
江门综合,http://113.101.118.57:9981/stream/channelid/961855892?profile=pass
江门侨乡生活,http://113.101.118.57:9981/stream/channelid/1119111146?profile=pass
HZTV1,http://113.101.118.57:9981/stream/channelid/298359732?profile=pass
HZTV2,http://113.101.118.57:9981/stream/channelid/1654030003?profile=pass
珠海1,http://113.101.118.57:9981/stream/channelid/496421872?profile=pass
珠海2,http://113.101.118.57:9981/stream/channelid/1160656907?profile=pass
肇庆综合,http://113.101.118.57:9981/stream/channelid/987026266?profile=pass
肇庆生活服务,http://113.101.118.57:9981/stream/channelid/41732443?profile=pass
河源综合,http://113.101.118.57:9981/stream/channelid/830731758?profile=pass
河源公共,http://113.101.118.57:9981/stream/channelid/425701376?profile=pass
清远新闻综合,http://113.101.118.57:9981/stream/channelid/2077448287?profile=pass
清远文旅生活,http://113.101.118.57:9981/stream/channelid/1219183896?profile=pass
云浮综合,http://113.101.118.57:9981/stream/channelid/1008331692?profile=pass
云浮文旅,http://113.101.118.57:9981/stream/channelid/786483137?profile=pass
茂名综合,http://113.101.118.57:9981/stream/channelid/253836518?profile=pass
茂名公共,http://113.101.118.57:9981/stream/channelid/1495947814?profile=pass
佛山公共,http://113.101.118.57:9981/stream/channelid/1463130248?profile=pass
佛山南海,http://113.101.118.57:9981/stream/channelid/287852888?profile=pass
佛山顺德,http://113.101.118.57:9981/stream/channelid/1868512294?profile=pass
佛山影视,http://113.101.118.57:9981/stream/channelid/148634588?profile=pass
佛山综合,http://113.101.118.57:9981/stream/channelid/1891325835?profile=pass
东莞新闻综合,http://113.101.118.57:9981/stream/channelid/1640721810?profile=pass
东莞生活资讯,http://113.101.118.57:9981/stream/channelid/262711491?profile=pass
中山综合,http://113.101.118.57:9981/stream/channelid/1313796374?profile=pass
香山文化,http://113.101.118.57:9981/stream/channelid/2019389846?profile=pass
潮州综合,http://113.101.118.57:9981/stream/channelid/1708316091?profile=pass
潮州民生,http://113.101.118.57:9981/stream/channelid/1608622686?profile=pass
徐闻综合,http://113.101.118.57:9981/stream/channelid/2071902170?profile=pass
梅州1,http://113.101.118.57:9981/stream/channelid/172370447?profile=pass
客家生活,http://113.101.118.57:9981/stream/channelid/1080683322?profile=pass
CCTV2,http://113.101.118.57:9981/stream/channelid/1205509906?profile=pass
CCTV3,http://113.101.118.57:9981/stream/channelid/102326458?profile=pass
CCTV4,http://113.101.118.57:9981/stream/channelid/124714045?profile=pass
CCTV5,http://113.101.118.57:9981/stream/channelid/405579385?profile=pass
CCTV6,http://113.101.118.57:9981/stream/channelid/528726615?profile=pass
CCTV7,http://113.101.118.57:9981/stream/channelid/923544540?profile=pass
CCTV8,http://113.101.118.57:9981/stream/channelid/214981038?profile=pass
CCTV9,http://113.101.118.57:9981/stream/channelid/714820696?profile=pass
CCTV10,http://113.101.118.57:9981/stream/channelid/154011524?profile=pass
CCTV11,http://113.101.118.57:9981/stream/channelid/1560132576?profile=pass
CCTV12,http://113.101.118.57:9981/stream/channelid/1479178352?profile=pass
CCTV13,http://113.101.118.57:9981/stream/channelid/1501560003?profile=pass
CCTV14,http://113.101.118.57:9981/stream/channelid/610247445?profile=pass
CCTV15,http://113.101.118.57:9981/stream/channelid/1578537814?profile=pass
CCTV17,http://113.101.118.57:9981/stream/channelid/2142942450?profile=pass
CCTV4K,http://113.101.118.57:9981/stream/channelid/1864080642?profile=pass
CGTN英语,http://113.101.118.57:9981/stream/channelid/84834936?profile=pass
CGTN Documentary,http://113.101.118.57:9981/stream/channelid/1836209152?profile=pass
CGTN西班牙语,http://113.101.118.57:9981/stream/channelid/2125596889?profile=pass
CGTN法语,http://113.101.118.57:9981/stream/channelid/2010342379?profile=pass
CGTN阿拉伯语,http://113.101.118.57:9981/stream/channelid/765842240?profile=pass
CGTN俄语,http://113.101.118.57:9981/stream/channelid/136838918?profile=pass
湖南卫视,http://113.101.118.57:9981/stream/channelid/1539966236?profile=pass
浙江卫视,http://113.101.118.57:9981/stream/channelid/1318437669?profile=pass
江苏卫视,http://113.101.118.57:9981/stream/channelid/1005200322?profile=pass
东方卫视,http://113.101.118.57:9981/stream/channelid/969030235?profile=pass
安徽卫视,http://113.101.118.57:9981/stream/channelid/1093326895?profile=pass
北京卫视,http://113.101.118.57:9981/stream/channelid/1706731782?profile=pass
天津卫视,http://113.101.118.57:9981/stream/channelid/2143133590?profile=pass
山东卫视,http://113.101.118.57:9981/stream/channelid/410988912?profile=pass
江西卫视,http://113.101.118.57:9981/stream/channelid/579328248?profile=pass
湖北卫视,http://113.101.118.57:9981/stream/channelid/2064568368?profile=pass
辽宁卫视,http://113.101.118.57:9981/stream/channelid/1398862752?profile=pass
黑龙江卫视,http://113.101.118.57:9981/stream/channelid/439542290?profile=pass
贵州卫视,http://113.101.118.57:9981/stream/channelid/355480021?profile=pass
四川卫视,http://113.101.118.57:9981/stream/channelid/296991671?profile=pass
河南卫视,http://113.101.118.57:9981/stream/channelid/1617937255?profile=pass
云南卫视,http://113.101.118.57:9981/stream/channelid/1134581581?profile=pass
重庆卫视,http://113.101.118.57:9981/stream/channelid/163489640?profile=pass
河北卫视,http://113.101.118.57:9981/stream/channelid/1049735618?profile=pass
广西卫视,http://113.101.118.57:9981/stream/channelid/1151244598?profile=pass
吉林卫视,http://113.101.118.57:9981/stream/channelid/1479575657?profile=pass
陕西卫视,http://113.101.118.57:9981/stream/channelid/2124784990?profile=pass
山西卫视,http://113.101.118.57:9981/stream/channelid/1553298710?profile=pass
海南卫视,http://113.101.118.57:9981/stream/channelid/2120436407?profile=pass
甘肃卫视,http://113.101.118.57:9981/stream/channelid/853242782?profile=pass
兵团卫视,http://113.101.118.57:9981/stream/channelid/1648811154?profile=pass
厦门卫视,http://113.101.118.57:9981/stream/channelid/1019608643?profile=pass
三沙卫视,http://113.101.118.57:9981/stream/channelid/1089372577?profile=pass
兵器科技,http://113.101.118.57:9981/stream/channelid/739733345?profile=pass
电视指南,http://113.101.118.57:9981/stream/channelid/2105200910?profile=pass
风云足球,http://113.101.118.57:9981/stream/channelid/655484695?profile=pass
央视台球,http://113.101.118.57:9981/stream/channelid/1589909185?profile=pass
高尔夫网球,http://113.101.118.57:9981/stream/channelid/616536879?profile=pass
女性时尚,http://113.101.118.57:9981/stream/channelid/1031123203?profile=pass
世界地理,http://113.101.118.57:9981/stream/channelid/710273843?profile=pass
怀旧剧场,http://113.101.118.57:9981/stream/channelid/1480664681?profile=pass
风云剧场,http://113.101.118.57:9981/stream/channelid/2057924992?profile=pass
央视文化精品,http://113.101.118.57:9981/stream/channelid/806104862?profile=pass
第一剧场,http://113.101.118.57:9981/stream/channelid/681095972?profile=pass
风云音乐,http://113.101.118.57:9981/stream/channelid/1795819755?profile=pass
老故事,http://113.101.118.57:9981/stream/channelid/1207818202?profile=pass
CHC高清电影,http://113.101.118.57:9981/stream/channelid/1613366462?profile=pass
卡酷少儿,http://113.101.118.57:9981/stream/channelid/922220375?profile=pass
金鹰卡通,http://113.101.118.57:9981/stream/channelid/675772111?profile=pass
优漫卡通,http://113.101.118.57:9981/stream/channelid/252171838?profile=pass
CETV1,http://113.101.118.57:9981/stream/channelid/1641140198?profile=pass
CETV2,http://113.101.118.57:9981/stream/channelid/754292827?profile=pass
CETV4,http://113.101.118.57:9981/stream/channelid/1583781613?profile=pass
早期教育,http://113.101.118.57:9981/stream/channelid/2086253477?profile=pass
财富天下,http://113.101.118.57:9981/stream/channelid/1620710351?profile=pass
中国天气,http://113.101.118.57:9981/stream/channelid/459329522?profile=pass
茶频道,http://113.101.118.57:9981/stream/channelid/447104167?profile=pass
快乐垂钓,http://113.101.118.57:9981/stream/channelid/1728928237?profile=pass
金鹰纪实,http://113.101.118.57:9981/stream/channelid/2118998741?profile=pass
上海纪实,http://113.101.118.57:9981/stream/channelid/343557036?profile=pass
书画频道,http://113.101.118.57:9981/stream/channelid/749967820?profile=pass
求索纪录,http://113.101.118.57:9981/stream/channelid/1263296489?profile=pass
求索生活,http://113.101.118.57:9981/stream/channelid/669103760?profile=pass
国学频道,http://113.101.118.57:9981/stream/channelid/1845931111?profile=pass
先锋乒羽,http://113.101.118.57:9981/stream/channelid/151284776?profile=pass
汽摩,http://113.101.118.57:9981/stream/channelid/1257552437?profile=pass
天元围棋,http://113.101.118.57:9981/stream/channelid/1911394790?profile=pass
IPTV1,http://113.101.118.57:9981/stream/channelid/860710769?profile=pass
IPTV2,http://113.101.118.57:9981/stream/channelid/1067399183?profile=pass
IPTV3,http://113.101.118.57:9981/stream/channelid/448679212?profile=pass
IPTV4,http://113.101.118.57:9981/stream/channelid/1430052672?profile=pass
爱体育,http://113.101.118.57:9981/stream/channelid/1817297404?profile=pass
IPTV谍战剧场,http://113.101.118.57:9981/stream/channelid/379618343?profile=pass
IPTV相声小品,http://113.101.118.57:9981/stream/channelid/419878795?profile=pass
IPTV野外,http://113.101.118.57:9981/stream/channelid/1590638435?profile=pass
IPTV法治,http://113.101.118.57:9981/stream/channelid/1879058663?profile=pass

虎牙电影,#genre#
火影忍者,http://mtw.so/5FCWPi
星爷,http://mtw.so/6oKdhX
林正英,http://mtw.so/5FCWRo
动作电影,http://mtw.so/6he0fm
李连杰,http://mtw.so/69HNaP

电视剧,#genre#
电视剧频道1,http://zby.xjqxz.top/dsdsj1/live.m3u8
电视剧频道2,http://zby.xjqxz.top/dsdsj2/live.m3u8
电视剧频道3,http://zby.xjqxz.top/dsdsj3/live.m3u8
电视剧频道4,http://zby.xjqxz.top/gzwxj/live.m3u8
电视剧频道5,http://zby.xjqxz.top/gzgdj/live.m3u8
电视剧频道6,http://zby.xjqxz.top/gzdsj1/live.m3u8
电视剧频道7,http://zby.xjqxz.top/gzdsj2/live.m3u8
电视剧频道8,http://zby.xjqxz.top/gzdsj3/live.m3u8
电视剧频道9,http://zby.xjqxz.top/gzdsj4/live.m3u8
电视剧频道10,http://zby.xjqxz.top/gzdsj5/live.m3u8
电视剧频道11,http://zby.xjqxz.top/kzzypd2/live.m3u8
电视剧频道12,http://zby.xjqxz.top/kzzypd/live.m3u8
电视剧频道13,http://zby.xjqxz.top/dzzypd/live.m3u8
电视剧频道14,http://zby.xjqxz.top/dzzypd2/live.m3u8
电视剧频道15,http://zby.xjqxz.top/dzzypd3/live.m3u8
康熙微服私访记,http://zby.xjqxz.top/kxwfxhj/live.m3u8
甄嬛传,http://zby.xjqxz.top/live8/live.m3u8
5,http://zby.xjqxz.top/live5/live.m3u8
11,http://zby.xjqxz.top/live11/live.m3u8
12,http://zby.xjqxz.top/live12/live.m3u8
18,http://zby.xjqxz.top/live18/live.m3u8

日本,#genre#
ABC (544p),http://211.37.26.102:9981/stream/channelid/57731658?ticket=48F421FE0A159FAC968F5A6D6EECCB1B05FFF637&profile=pass
BS TBS (544p),http://211.37.26.102:9981/stream/channelid/1630330852?ticket=7D0DF55FEC65B051D014B7A657180319CCD56C17&profile=pass
BS TV Tokyo (544p),http://211.37.26.102:9981/stream/channelid/2138566532?ticket=E2487372539D4DDC95B8A16A1BA02F4ECA86D76D&profile=pass
CGNTV Japan (1080p),http://211.37.26.102:9981/stream/channelid/1048789599?ticket=049206AF98AD5BBCEF3CC00BF512EE108C0F0F29&profile=pass
Disney Junior (544p),http://211.37.26.102:9981/stream/channelid/1094251361?ticket=1F03B93E68C5B349D9B7B1AF59E4483D36612B53&profile=pass
Fuji TV NEXT (544p),http://211.37.26.102:9981/stream/channelid/2131033872?ticket=DB1AF678B335DD279A5DA9D34BA8186664F7A9A0&profile=pass
Golf Network (720p),http://211.37.26.102:9981/stream/channelid/393018412?ticket=FFAD020598470442D953BF92BDD97BF568806BD7&profile=pass
NHK G (Tokyo) (720p),http://211.37.26.102:9981/stream/channelid/1651991013?ticket=7574206A6631C2D3D46FCC21979266A4FD173BBE&profile=pass
Star 1 (544p),http://211.37.26.102:9981/stream/channelid/1351353857?ticket=66475F0A108152BCA5800B5FC3FB62A68BCA13F2&profile=pass
Tabi Channel (544p),http://211.37.26.102:9981/stream/channelid/941519802?ticket=EE27088DBB8E23BA9903F67D367C056EC9DEB9BA&profile=pass
TBS (720p),http://211.37.26.102:9981/stream/channelid/1210262947?ticket=52E496F2B6F70B62B86D80EC4431074B9698955C&profile=pass
TV Asahi (720p),http://211.37.26.102:9981/stream/channelid/1778789755?ticket=954EF37B02F14AE862535DD2712791EE0263BD03&profile=pass
TV Tokyo (720p),http://211.37.26.102:9981/stream/channelid/249340799?ticket=46A35DFF100F6F4C3B7A9E41325C84B969B77CCE&profile=pass
BabyFirst,http://211.37.26.102:9981/stream/channelid/513533713?ticket=423F4F6B3433967D458CB6928D0EDD522174A8A8&profile=pass

NHK G,https://vnpt.nekocdn.xyz/hls/NHK_G/index.m3u8
NHK E,https://vnpt.nekocdn.xyz/hls/NHK_E/index.m3u8
NTV,https://vnpt.nekocdn.xyz/hls/Nippon_TV/index.m3u8
TBS,https://vnpt.nekocdn.xyz/hls/TBS/index.m3u8
Fuji TV,https://vnpt.nekocdn.xyz/hls/Fuji_TV/index.m3u8
TV Asahi,https://vnpt.nekocdn.xyz/hls/TV_Asahi/index.m3u8
TV Tokyo,https://vnpt.nekocdn.xyz/hls/TV_Tokyo/index.m3u8
TOKYO MX1,https://vnpt.nekocdn.xyz/hls/Tokyo_MX1/index.m3u8

NHKG-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd01
NHKE-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd02
NTV-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd03
TBS-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd04
Fuji-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd05
TVAsahi-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd06
TVTokyo-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd07
TOKYOMX1-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08

NHK G Osaka,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06
MBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx01
ABC,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx02
Kansai TV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx03
Yomiuri TV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx04
TV Osaka,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx05
SUN TV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx07

NHK BS,https://vnpt.nekocdn.xyz/hls/NHK_BS/index.m3u8
BS11,https://vnpt.nekocdn.xyz/hls/BS11/index.m3u8
Animax,https://vnpt.nekocdn.xyz/hls/Animax/index.m3u8

NHK BS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs11
NHK BSP 4K,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01
BS NTV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs02
BS Asahi,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs03
BS TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs04
BS TV Tokyo,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs05
BS Fuji HD,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs06
WOWOW Prime,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12
WOWOW Live,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20
WOWOW Cinema,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07
Star Channel 1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs08
Star Channel 2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs27
Star Channel 3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs28
BS Animax,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs15
J SPORTS 1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs18
J SPORTS 2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs19
J SPORTS 3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs21
J SPORTS 4,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs22
Green Channel,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs14
BS Japan Movie Channel,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs23
Disney Channel,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs24
Fishing Vision,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs25

AT-X,https://vnpt.nekocdn.xyz/hls/AT-X/index.m3u8
AT-X (neetball),https://neetball.net/live/neet3.m3u8
MTV,https://vnpt.nekocdn.xyz/hls/MTV/index.m3u8

Jidaigeki Senmon,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs04
Toei Channel,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs27
Eisei Gekijo,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs22
Family Gekijyo,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs04
Movie Plus,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs14
Home Drama Channel,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs05
Tabi Channel,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs12
Fuji TV Next,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs26
Sky A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs01
GAORA SPORTS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs17
Golf Network,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs03
Nittele G+,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs02
Mondo TV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs21
Channel Ginga,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs29
Space Shower TV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs26
Music Japan TV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs06
Kayo Pops,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs13
