抖音歌曲,#genre#
324[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000324/index.m3u8?IAS
325[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000325/index.m3u8?IAS
326[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000326/index.m3u8?IAS
327[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000327/index.m3u8?IAS
328[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000328/index.m3u8?IAS
329[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000329/index.m3u8?IAS
330[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000330/index.m3u8?IAS
331[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000331/index.m3u8?IAS
332[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000332/index.m3u8?IAS
333[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000333/index.m3u8?IAS
335[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000335/index.m3u8?IAS
336[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000336/index.m3u8?IAS
337[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000337/index.m3u8?IAS
338[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000338/index.m3u8?IAS
340[1280x720],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000340/index.m3u8?IAS
341[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?IAS
343[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000343/index.m3u8?IAS
350[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000350/index.m3u8?IAS
352[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000352/index.m3u8?IAS
353[785x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000353/index.m3u8?IAS
354[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000354/index.m3u8?IAS
364[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000364/index.m3u8?IAS
365[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000365/index.m3u8?IAS
367[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000367/index.m3u8?IAS
368[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000368/index.m3u8?IAS
372[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000372/index.m3u8?IAS
373[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000373/index.m3u8?IAS
375[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000375/index.m3u8?IAS
377[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000377/index.m3u8?IAS
378[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000378/index.m3u8?IAS
380[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000380/index.m3u8?IAS
408[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000408/index.m3u8?IAS
409[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000409/index.m3u8?IAS
410[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000410/index.m3u8?IAS
411[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000411/index.m3u8?IAS
412[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000412/index.m3u8?IAS
414[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000414/index.m3u8?IAS
415[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000415/index.m3u8?IAS
416[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000416/index.m3u8?IAS
417[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000417/index.m3u8?IAS
419[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000419/index.m3u8?IAS
420[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000420/index.m3u8?IAS
421[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000421/index.m3u8?IAS
422[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000422/index.m3u8?IAS
423[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000423/index.m3u8?IAS
425[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000425/index.m3u8?IAS
428[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000428/index.m3u8?IAS
429[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000429/index.m3u8?IAS
430[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000430/index.m3u8?IAS
431[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000431/index.m3u8?IAS
432[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000432/index.m3u8?IAS
433[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000433/index.m3u8?IAS
434[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000434/index.m3u8?IAS
435[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000435/index.m3u8?IAS
436[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000436/index.m3u8?IAS
459[3840x2160],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000459/index.m3u8?IAS
461[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000461/index.m3u8?IAS
481[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000481/index.m3u8?IAS
482[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000482/index.m3u8?IAS
485[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000485/index.m3u8?IAS
487[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?IAS
489[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000489/index.m3u8?IAS
494[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000494/index.m3u8?IAS
495[768x576],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000495/index.m3u8?IAS
497[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000497/index.m3u8?IAS
501[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000501/index.m3u8?IAS
502[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000502/index.m3u8?IAS
516[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000516/index.m3u8?IAS
522[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000522/index.m3u8?IAS
523[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000523/index.m3u8?IAS
528[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000528/index.m3u8?IAS
533[1920x1080],http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000533/index.m3u8?IAS

江苏有线,#genre#
CCTV1,http://nas.28768806.xyz:19981/stream/channelid/1555462426?profile=pass
CCTV10,http://nas.28768806.xyz:19981/stream/channelid/940794504?profile=pass
CCTV10高清,http://nas.28768806.xyz:19981/stream/channelid/2045573692?profile=pass
CCTV11,http://nas.28768806.xyz:19981/stream/channelid/1069553721?profile=pass
CCTV11高清,http://nas.28768806.xyz:19981/stream/channelid/700613104?profile=pass
CCTV12,http://nas.28768806.xyz:19981/stream/channelid/1749057548?profile=pass
CCTV12高清,http://nas.28768806.xyz:19981/stream/channelid/1976906131?profile=pass
CCTV13,http://nas.28768806.xyz:19981/stream/channelid/1834237984?profile=pass
CCTV13高清,http://nas.28768806.xyz:19981/stream/channelid/1668325174?profile=pass
CCTV14,http://nas.28768806.xyz:19981/stream/channelid/1978625133?profile=pass
CCTV14高清,http://nas.28768806.xyz:19981/stream/channelid/530363541?profile=pass
CCTV15,http://nas.28768806.xyz:19981/stream/channelid/1207127513?profile=pass
CCTV15高清,http://nas.28768806.xyz:19981/stream/channelid/746073175?profile=pass
CCTV16奥林匹克4K,http://nas.28768806.xyz:19981/stream/channelid/394687175?profile=pass
CCTV16奥林匹克高清,http://nas.28768806.xyz:19981/stream/channelid/770022110?profile=pass
CCTV17,http://nas.28768806.xyz:19981/stream/channelid/6567619?profile=pass
CCTV17高清,http://nas.28768806.xyz:19981/stream/channelid/374746782?profile=pass
CCTV1高清,http://nas.28768806.xyz:19981/stream/channelid/800759641?profile=pass
CCTV2,http://nas.28768806.xyz:19981/stream/channelid/478734259?profile=pass
CCTV2高清,http://nas.28768806.xyz:19981/stream/channelid/1750425373?profile=pass
CCTV3,http://nas.28768806.xyz:19981/stream/channelid/91677760?profile=pass
CCTV3高清,http://nas.28768806.xyz:19981/stream/channelid/1823197?profile=pass
CCTV4,http://nas.28768806.xyz:19981/stream/channelid/681366867?profile=pass
CCTV4K超高清,http://nas.28768806.xyz:19981/stream/channelid/1401425031?profile=pass
CCTV4高清,http://nas.28768806.xyz:19981/stream/channelid/102096881?profile=pass
CCTV5,http://nas.28768806.xyz:19981/stream/channelid/391560993?profile=pass
CCTV5+高清,http://nas.28768806.xyz:19981/stream/channelid/1967168632?profile=pass
CCTV5高清,http://nas.28768806.xyz:19981/stream/channelid/1617809967?profile=pass
CCTV6,http://nas.28768806.xyz:19981/stream/channelid/1137286681?profile=pass
CCTV6高清,http://nas.28768806.xyz:19981/stream/channelid/1040616950?profile=pass
CCTV7,http://nas.28768806.xyz:19981/stream/channelid/182058892?profile=pass
CCTV7高清,http://nas.28768806.xyz:19981/stream/channelid/102770678?profile=pass
CCTV8,http://nas.28768806.xyz:19981/stream/channelid/345999435?profile=pass
CCTV8高清,http://nas.28768806.xyz:19981/stream/channelid/777500015?profile=pass
CCTV9,http://nas.28768806.xyz:19981/stream/channelid/2000494315?profile=pass
CCTV9高清,http://nas.28768806.xyz:19981/stream/channelid/47558170?profile=pass
CETV1,http://nas.28768806.xyz:19981/stream/channelid/1819837595?profile=pass
CETV1高清,http://nas.28768806.xyz:19981/stream/channelid/2089953135?profile=pass
CETV4,http://nas.28768806.xyz:19981/stream/channelid/1075179661?profile=pass
CGTN,http://nas.28768806.xyz:19981/stream/channelid/1836064659?profile=pass
CGTNA,http://nas.28768806.xyz:19981/stream/channelid/1608049131?profile=pass
CGTNE,http://nas.28768806.xyz:19981/stream/channelid/498033385?profile=pass
CGTNF,http://nas.28768806.xyz:19981/stream/channelid/2056553201?profile=pass
CGTNR,http://nas.28768806.xyz:19981/stream/channelid/1246173248?profile=pass
CGTN高清,http://nas.28768806.xyz:19981/stream/channelid/793873518?profile=pass
CHC动作电影,http://nas.28768806.xyz:19981/stream/channelid/902880356?profile=pass
CHC家庭影院,http://nas.28768806.xyz:19981/stream/channelid/1673773714?profile=pass
CHC影迷电影,http://nas.28768806.xyz:19981/stream/channelid/1912318531?profile=pass
七年级,http://nas.28768806.xyz:19981/stream/channelid/1288857279?profile=pass
三沙卫视,http://nas.28768806.xyz:19981/stream/channelid/1889972504?profile=pass
三沙卫视高清,http://nas.28768806.xyz:19981/stream/channelid/861546610?profile=pass
上海纪实,http://nas.28768806.xyz:19981/stream/channelid/1511145112?profile=pass
世界地理,http://nas.28768806.xyz:19981/stream/channelid/1239901337?profile=pass
世界地理高清,http://nas.28768806.xyz:19981/stream/channelid/1957819907?profile=pass
东南卫视,http://nas.28768806.xyz:19981/stream/channelid/175670991?profile=pass
东方卫视,http://nas.28768806.xyz:19981/stream/channelid/1984744302?profile=pass
东方卫视高清,http://nas.28768806.xyz:19981/stream/channelid/1580084077?profile=pass
东方财经,http://nas.28768806.xyz:19981/stream/channelid/2121014731?profile=pass
东方财经高清,http://nas.28768806.xyz:19981/stream/channelid/1663158968?profile=pass
中华之声,http://nas.28768806.xyz:19981/stream/channelid/765547952?profile=pass
中华特产,http://nas.28768806.xyz:19981/stream/channelid/1097726651?profile=pass
中国之声,http://nas.28768806.xyz:19981/stream/channelid/1740344197?profile=pass
中国气象,http://nas.28768806.xyz:19981/stream/channelid/1010783389?profile=pass
中学生频道,http://nas.28768806.xyz:19981/stream/channelid/1260932667?profile=pass
中视 购物,http://nas.28768806.xyz:19981/stream/channelid/1464545195?profile=pass
中视购物,http://nas.28768806.xyz:19981/stream/channelid/1597312440?profile=pass
乐游,http://nas.28768806.xyz:19981/stream/channelid/413240883?profile=pass
乐游高清,http://nas.28768806.xyz:19981/stream/channelid/1054217053?profile=pass
九年级,http://nas.28768806.xyz:19981/stream/channelid/474065017?profile=pass
书画频道,http://nas.28768806.xyz:19981/stream/channelid/2110029366?profile=pass
云南卫视,http://nas.28768806.xyz:19981/stream/channelid/141571516?profile=pass
互动直播频道,http://nas.28768806.xyz:19981/stream/channelid/1207069306?profile=pass
优优宝贝,http://nas.28768806.xyz:19981/stream/channelid/1522196617?profile=pass
优漫卡通,http://nas.28768806.xyz:19981/stream/channelid/1772764619?profile=pass
八年级,http://nas.28768806.xyz:19981/stream/channelid/1831509483?profile=pass
兵器科技高清,http://nas.28768806.xyz:19981/stream/channelid/990875922?profile=pass
兵团卫视,http://nas.28768806.xyz:19981/stream/channelid/204027062?profile=pass
动漫秀场,http://nas.28768806.xyz:19981/stream/channelid/532196306?profile=pass
动漫秀场高清,http://nas.28768806.xyz:19981/stream/channelid/828112629?profile=pass
劲爆体育,http://nas.28768806.xyz:19981/stream/channelid/1096947817?profile=pass
劲爆体育高清,http://nas.28768806.xyz:19981/stream/channelid/13747736?profile=pass
北京冬奥纪实,http://nas.28768806.xyz:19981/stream/channelid/1809368714?profile=pass
北京冬奥纪实高清,http://nas.28768806.xyz:19981/stream/channelid/307165757?profile=pass
北京卫视,http://nas.28768806.xyz:19981/stream/channelid/530616294?profile=pass
北京卫视高清,http://nas.28768806.xyz:19981/stream/channelid/1411716941?profile=pass
华夏之声,http://nas.28768806.xyz:19981/stream/channelid/1981061267?profile=pass
华数求索高清,http://nas.28768806.xyz:19981/stream/channelid/147706050?profile=pass
华数精彩影视,http://nas.28768806.xyz:19981/stream/channelid/1232237345?profile=pass
南通一套,http://nas.28768806.xyz:19981/stream/channelid/1075592504?profile=pass
南通一套高清,http://nas.28768806.xyz:19981/stream/channelid/1453563371?profile=pass
南通三套,http://nas.28768806.xyz:19981/stream/channelid/362460938?profile=pass
南通三套高清,http://nas.28768806.xyz:19981/stream/channelid/1693263908?profile=pass
南通二套,http://nas.28768806.xyz:19981/stream/channelid/1714660487?profile=pass
南通二套高清,http://nas.28768806.xyz:19981/stream/channelid/1765202041?profile=pass
南通交通广播FM929,http://nas.28768806.xyz:19981/stream/channelid/600171684?profile=pass
南通数字电视宣传,http://nas.28768806.xyz:19981/stream/channelid/990414454?profile=pass
南通生活广播FM918,http://nas.28768806.xyz:19981/stream/channelid/373299790?profile=pass
南通经济广播FM1061,http://nas.28768806.xyz:19981/stream/channelid/1968261680?profile=pass
南通综合广播FM970,http://nas.28768806.xyz:19981/stream/channelid/416695621?profile=pass
卫生健康,http://nas.28768806.xyz:19981/stream/channelid/1259799748?profile=pass
卫生健康高清,http://nas.28768806.xyz:19981/stream/channelid/2100617068?profile=pass
发现之旅,http://nas.28768806.xyz:19981/stream/channelid/324222940?profile=pass
四川卫视,http://nas.28768806.xyz:19981/stream/channelid/828024361?profile=pass
四川卫视高清,http://nas.28768806.xyz:19981/stream/channelid/1109700902?profile=pass
四海钓鱼,http://nas.28768806.xyz:19981/stream/channelid/1968990011?profile=pass
国际广播电台,http://nas.28768806.xyz:19981/stream/channelid/248837761?profile=pass
天元围棋,http://nas.28768806.xyz:19981/stream/channelid/947927897?profile=pass
天元围棋高清,http://nas.28768806.xyz:19981/stream/channelid/1413430739?profile=pass
天津卫视,http://nas.28768806.xyz:19981/stream/channelid/486700053?profile=pass
央视台球高清,http://nas.28768806.xyz:19981/stream/channelid/1570399534?profile=pass
央视文化精品,http://nas.28768806.xyz:19981/stream/channelid/1706334959?profile=pass
央视文化精品高清,http://nas.28768806.xyz:19981/stream/channelid/1683325588?profile=pass
女性时尚,http://nas.28768806.xyz:19981/stream/channelid/1387062016?profile=pass
女性时尚高清,http://nas.28768806.xyz:19981/stream/channelid/1254040707?profile=pass
好享购物,http://nas.28768806.xyz:19981/stream/channelid/912368162?profile=pass
安徽卫视,http://nas.28768806.xyz:19981/stream/channelid/1605099506?profile=pass
安徽卫视高清,http://nas.28768806.xyz:19981/stream/channelid/420832406?profile=pass
家有购物,http://nas.28768806.xyz:19981/stream/channelid/39684228?profile=pass
小幼,http://nas.28768806.xyz:19981/stream/channelid/1980098707?profile=pass
山东卫视,http://nas.28768806.xyz:19981/stream/channelid/474682520?profile=pass
山东卫视高清,http://nas.28768806.xyz:19981/stream/channelid/1802139443?profile=pass
工商银行欢笑剧场,http://nas.28768806.xyz:19981/stream/channelid/536022059?profile=pass
工商银行欢笑剧场高清,http://nas.28768806.xyz:19981/stream/channelid/1099583103?profile=pass
广东卫视,http://nas.28768806.xyz:19981/stream/channelid/1187218903?profile=pass
广东卫视高清,http://nas.28768806.xyz:19981/stream/channelid/638734923?profile=pass
广西卫视,http://nas.28768806.xyz:19981/stream/channelid/1798525824?profile=pass
快乐垂钓高清,http://nas.28768806.xyz:19981/stream/channelid/863408107?profile=pass
怀旧剧场,http://nas.28768806.xyz:19981/stream/channelid/1421673438?profile=pass
怀旧剧场高清,http://nas.28768806.xyz:19981/stream/channelid/1324489811?profile=pass
推荐频道3,http://nas.28768806.xyz:19981/stream/channelid/1063318444?profile=pass
推荐频道4,http://nas.28768806.xyz:19981/stream/channelid/1345990327?profile=pass
摄影频道,http://nas.28768806.xyz:19981/stream/channelid/10502624?profile=pass
收藏天下,http://nas.28768806.xyz:19981/stream/channelid/192411297?profile=pass
新疆卫视,http://nas.28768806.xyz:19981/stream/channelid/1402350452?profile=pass
新视觉SD,http://nas.28768806.xyz:19981/stream/channelid/45141075?profile=pass
新视觉高清,http://nas.28768806.xyz:19981/stream/channelid/1131967174?profile=pass
旅游卫视,http://nas.28768806.xyz:19981/stream/channelid/1873962842?profile=pass
早期教育,http://nas.28768806.xyz:19981/stream/channelid/2044791316?profile=pass
梨园,http://nas.28768806.xyz:19981/stream/channelid/740847810?profile=pass
梨园高清,http://nas.28768806.xyz:19981/stream/channelid/1149227295?profile=pass
欢笑剧场4K,http://nas.28768806.xyz:19981/stream/channelid/2143255274?profile=pass
武术世界,http://nas.28768806.xyz:19981/stream/channelid/1411875750?profile=pass
民族之声,http://nas.28768806.xyz:19981/stream/channelid/460261369?profile=pass
江苏交通广播网,http://nas.28768806.xyz:19981/stream/channelid/28444062?profile=pass
江苏体育休闲,http://nas.28768806.xyz:19981/stream/channelid/1303962754?profile=pass
江苏健康,http://nas.28768806.xyz:19981/stream/channelid/537062015?profile=pass
江苏卫视,http://nas.28768806.xyz:19981/stream/channelid/1224925326?profile=pass
江苏卫视高清,http://nas.28768806.xyz:19981/stream/channelid/329802247?profile=pass
江苏城市,http://nas.28768806.xyz:19981/stream/channelid/1854701363?profile=pass
江苏城市高清,http://nas.28768806.xyz:19981/stream/channelid/1609861112?profile=pass
江苏影视,http://nas.28768806.xyz:19981/stream/channelid/222243758?profile=pass
江苏故事,http://nas.28768806.xyz:19981/stream/channelid/1104252964?profile=pass
江苏教育,http://nas.28768806.xyz:19981/stream/channelid/16228808?profile=pass
江苏文艺,http://nas.28768806.xyz:19981/stream/channelid/1342787613?profile=pass
江苏新闻,http://nas.28768806.xyz:19981/stream/channelid/1469408177?profile=pass
江苏新闻综合,http://nas.28768806.xyz:19981/stream/channelid/514283108?profile=pass
江苏新闻频道,http://nas.28768806.xyz:19981/stream/channelid/371371543?profile=pass
江苏经典流行音乐,http://nas.28768806.xyz:19981/stream/channelid/5021492?profile=pass
江苏综艺,http://nas.28768806.xyz:19981/stream/channelid/2078842376?profile=pass
江苏财经广播,http://nas.28768806.xyz:19981/stream/channelid/325487567?profile=pass
江苏音乐,http://nas.28768806.xyz:19981/stream/channelid/257843614?profile=pass
江西卫视,http://nas.28768806.xyz:19981/stream/channelid/1898121407?profile=pass
江西卫视高清,http://nas.28768806.xyz:19981/stream/channelid/2097539501?profile=pass
汽摩,http://nas.28768806.xyz:19981/stream/channelid/191818294?profile=pass
河南卫视,http://nas.28768806.xyz:19981/stream/channelid/1547781768?profile=pass
河南卫视高清,http://nas.28768806.xyz:19981/stream/channelid/527945268?profile=pass
法治天地,http://nas.28768806.xyz:19981/stream/channelid/1701886572?profile=pass
法治天地高清,http://nas.28768806.xyz:19981/stream/channelid/967737800?profile=pass
测试3,http://nas.28768806.xyz:19981/stream/channelid/1577754581?profile=pass
测试4,http://nas.28768806.xyz:19981/stream/channelid/1893958300?profile=pass
测试5,http://nas.28768806.xyz:19981/stream/channelid/1860405443?profile=pass
测试9,http://nas.28768806.xyz:19981/stream/channelid/1538624412?profile=pass
测试节目4,http://nas.28768806.xyz:19981/stream/channelid/146577885?profile=pass
测试节目5,http://nas.28768806.xyz:19981/stream/channelid/125869624?profile=pass
浙江卫视,http://nas.28768806.xyz:19981/stream/channelid/1070114314?profile=pass
浙江卫视高清,http://nas.28768806.xyz:19981/stream/channelid/309742344?profile=pass
深圳卫视,http://nas.28768806.xyz:19981/stream/channelid/598706690?profile=pass
深圳卫视高清,http://nas.28768806.xyz:19981/stream/channelid/1329902581?profile=pass
游戏风云,http://nas.28768806.xyz:19981/stream/channelid/803750547?profile=pass
游戏风云高清,http://nas.28768806.xyz:19981/stream/channelid/1063276563?profile=pass
湖南卫视,http://nas.28768806.xyz:19981/stream/channelid/1071879134?profile=pass
湖南卫视高清,http://nas.28768806.xyz:19981/stream/channelid/323293885?profile=pass
环球奇观,http://nas.28768806.xyz:19981/stream/channelid/105266472?profile=pass
环球旅游,http://nas.28768806.xyz:19981/stream/channelid/298439869?profile=pass
甘肃卫视高清,http://nas.28768806.xyz:19981/stream/channelid/1485219057?profile=pass
生态环境,http://nas.28768806.xyz:19981/stream/channelid/1975163153?profile=pass
生活时尚,http://nas.28768806.xyz:19981/stream/channelid/2036095547?profile=pass
生活时尚高清,http://nas.28768806.xyz:19981/stream/channelid/1850860471?profile=pass
电视指南高清,http://nas.28768806.xyz:19981/stream/channelid/1532652688?profile=pass
百姓健康,http://nas.28768806.xyz:19981/stream/channelid/507894789?profile=pass
第一剧场,http://nas.28768806.xyz:19981/stream/channelid/1984912237?profile=pass
第一剧场高清,http://nas.28768806.xyz:19981/stream/channelid/1865784256?profile=pass
第一导视,http://nas.28768806.xyz:19981/stream/channelid/1762117204?profile=pass
第一导视高清,http://nas.28768806.xyz:19981/stream/channelid/1345568608?profile=pass
第一财经,http://nas.28768806.xyz:19981/stream/channelid/1594267532?profile=pass
经济之声,http://nas.28768806.xyz:19981/stream/channelid/1097914633?profile=pass
老故事,http://nas.28768806.xyz:19981/stream/channelid/864970400?profile=pass
茶,http://nas.28768806.xyz:19981/stream/channelid/1466424091?profile=pass
茶高清,http://nas.28768806.xyz:19981/stream/channelid/1402484582?profile=pass
西藏卫视,http://nas.28768806.xyz:19981/stream/channelid/900217822?profile=pass
证券服务,http://nas.28768806.xyz:19981/stream/channelid/2086056957?profile=pass
车迷频道,http://nas.28768806.xyz:19981/stream/channelid/269728919?profile=pass
辽宁卫视,http://nas.28768806.xyz:19981/stream/channelid/1577022013?profile=pass
辽宁卫视高清,http://nas.28768806.xyz:19981/stream/channelid/1019395705?profile=pass
都市剧场,http://nas.28768806.xyz:19981/stream/channelid/895224622?profile=pass
都市剧场高清,http://nas.28768806.xyz:19981/stream/channelid/1216690786?profile=pass
都市频道,http://nas.28768806.xyz:19981/stream/channelid/1245062316?profile=pass
重温经典,http://nas.28768806.xyz:19981/stream/channelid/1457596779?profile=pass
重温经典高清,http://nas.28768806.xyz:19981/stream/channelid/1449944047?profile=pass
金色频道,http://nas.28768806.xyz:19981/stream/channelid/1567846186?profile=pass
金色频道高清,http://nas.28768806.xyz:19981/stream/channelid/1813498595?profile=pass
金陵之声,http://nas.28768806.xyz:19981/stream/channelid/1281962336?profile=pass
金鹰卡通,http://nas.28768806.xyz:19981/stream/channelid/1300088853?profile=pass
金鹰卡通高清,http://nas.28768806.xyz:19981/stream/channelid/2023494569?profile=pass
音乐之声,http://nas.28768806.xyz:19981/stream/channelid/1371105409?profile=pass
风云剧场,http://nas.28768806.xyz:19981/stream/channelid/1191939810?profile=pass
风云剧场高清,http://nas.28768806.xyz:19981/stream/channelid/1456769772?profile=pass
风云足球,http://nas.28768806.xyz:19981/stream/channelid/293180049?profile=pass
风云足球高清,http://nas.28768806.xyz:19981/stream/channelid/906171653?profile=pass
风云音乐,http://nas.28768806.xyz:19981/stream/channelid/1712743025?profile=pass
风云音乐高清,http://nas.28768806.xyz:19981/stream/channelid/1403159628?profile=pass
高一,http://nas.28768806.xyz:19981/stream/channelid/332539839?profile=pass
高三,http://nas.28768806.xyz:19981/stream/channelid/1349720315?profile=pass
高二,http://nas.28768806.xyz:19981/stream/channelid/1251382498?profile=pass
高尔夫网球,http://nas.28768806.xyz:19981/stream/channelid/1639294187?profile=pass
高尔夫网球高清,http://nas.28768806.xyz:19981/stream/channelid/196506687?profile=pass
高清测试1,http://nas.28768806.xyz:19981/stream/channelid/402800246?profile=pass
高清测试2,http://nas.28768806.xyz:19981/stream/channelid/1326220045?profile=pass
魅力足球,http://nas.28768806.xyz:19981/stream/channelid/1276534202?profile=pass
魅力足球高清,http://nas.28768806.xyz:19981/stream/channelid/37689771?profile=pass
黑龙江卫视,http://nas.28768806.xyz:19981/stream/channelid/171852474?profile=pass
黑龙江卫视高清,http://nas.28768806.xyz:19981/stream/channelid/188842906?profile=pass
南通一套,http://nas.28768806.xyz:19981/stream/channelid/978767728?profile=pass
南通二套,http://nas.28768806.xyz:19981/stream/channelid/212947397?profile=pass
南通三套,http://nas.28768806.xyz:19981/stream/channelid/1202648649?profile=pass
CCTV2,http://nas.28768806.xyz:19981/stream/channelid/660291703?profile=pass
CCTV4,http://nas.28768806.xyz:19981/stream/channelid/1824822299?profile=pass
CCTV5+,http://nas.28768806.xyz:19981/stream/channelid/1196312255?profile=pass
